Deal Date,Investors,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2011,AAVIN, Affinity Ventures, Baird Capital, CID Capital, New Science Ventures, Prism Venture Partners, Seneca Healthcare Partners, SightLine Partners, St. Paul Venture Capital, Triathlon Medical Partners, Venture Investors,,,,,,,,,,,,,,,,
1/4/2013,Baird Capital, New Science Ventures, Venture Investors,,,,,,,,,,,,,,,,,,,,,,,,
9/20/2007,BioPartner Start-up Ventures, Genera Capital, Genetrix, Life Sciences Partners, Novartis Venture Funds, Roche Venture Fund, Ventech, Ysios Capital Partners,,,,,,,,,,,,,,,,,,,
3/9/2009,Bankinter Capital Riesgo SGECR, Genetrix, Life Sciences Partners, Novartis Venture Funds, Roche Venture Fund, Ventech, Ysios Capital Partners,,,,,,,,,,,,,,,,,,,,
1/29/2010,Novartis Venture Funds, Roche Venture Fund, Ventech, Ysios Capital Partners,,,,,,,,,,,,,,,,,,,,,,,
3/9/2011,Life Sciences Partners, Ventech, Ysios Capital Partners,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2011,Auriga Partners, Baekeland Fonds, Banque GŽnŽrale de Luxembourg, Capricorn Venture Partners, De Weijerhorst Foundation, HSS Ventures, Industriebank LIOF, ING Capital, ITX Corporation, K.U. Leuven Research & Development, Limburg Ventures, LRM Limburg Investment Company, Partners At Venture NV, SociŽtŽ RŽgionale d'Investissement de Wallonie, Tigenix, Voya Corporate Investments,,,,,,,,,,,
3/18/2005,Gemini Israel Ventures, Infinity Group, Mofet Technology Fund Management, Omega Funds, STAR Ventures, Warburg Pincus,,,,,,,,,,,,,,,,,,,,,
5/7/2004,Gemini Israel Ventures, Infinity Group, Mofet Technology Fund Management, STAR Ventures, Warburg Pincus,,,,,,,,,,,,,,,,,,,,,,
4/7/2000,Clal Industries and Investments, Gemini Israel Ventures, STAR Ventures, Warburg Pincus, Weiss Peck & Greer,,,,,,,,,,,,,,,,,,,,,,
5/26/2011,Blue Sky Capital, Midven,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2008,Menlo Ventures, Silver Creek Ventures, Storm Ventures,,,,,,,,,,,,,,,,,,,,,,,,
10/10/2006,CDP Capital - Private Equity Group, Desjardins Venture Capital, Trio Capital,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2005,BDC Venture Capital, GCM Customized Fund Investment Group, GrowthWorks Capital, Relay Ventures,,,,,,,,,,,,,,,,,,,,,,,
7/24/2006,BDC Venture Capital, GCM Customized Fund Investment Group, GrowthWorks Capital, Relay Ventures,,,,,,,,,,,,,,,,,,,,,,,
11/14/2007,BDC Venture Capital, GCM Customized Fund Investment Group, GrowthWorks Capital, Relay Ventures,,,,,,,,,,,,,,,,,,,,,,,
11/3/2008,BDC Venture Capital, GCM Customized Fund Investment Group, GrowthWorks Capital, Relay Ventures,,,,,,,,,,,,,,,,,,,,,,,
7/16/2010,BDC Venture Capital, Capricorn Management, GCM Customized Fund Investment Group, GrowthWorks Capital,,,,,,,,,,,,,,,,,,,,,,,
9/19/2002,HealthCare Ventures, Johnson & Johnson Development Corporation, New Enterprise Associates,,,,,,,,,,,,,,,,,,,,,,,,
1/1/2008,CAP Ventures, Evolution Securities, Giza Venture Capital, Glen Rock Israel,,,,,,,,,,,,,,,,,,,,,,,
7/3/2007,b-to-v Partners, Mangrove Capital Partners, Neuhaus Partners,,,,,,,,,,,,,,,,,,,,,,,,
2/15/2007,Enterprise Ireland, Investec Ventures, OTC Agregator,,,,,,,,,,,,,,,,,,,,,,,,
9/19/2008,Investec Ventures, OTC Agregator,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/2000,BroadVision Inc., Office Depot, Pino Venture Partners, ZAP Ventures,,,,,,,,,,,,,,,,,,,,,,,
10/1/2009,Emergic Ventures, New Enterprise Associates, ValueFirst Messaging Pvt. Ltd.,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2011,Advent Venture Partners, Auriga Partners, Edmond de Rothschild Investment Partners, Forbion Capital Partners, HealthCare Ventures, NBGI Private Equity, NESTA Investments, Omnes Capital,,,,,,,,,,,,,,,,,,,
2/4/1998,Axiom Venture Partners, Delphi Ventures, InterWest Partners, Oxford Bioscience Partners,,,,,,,,,,,,,,,,,,,,,,,
10/1/2000,Alta Partners, Amerindo Investment Advisors, BayStar Capital, BioSphere Medical, Burrill & Company, InterWest Partners, LCF Edmond de Rothschild Asset Management, Muzinich, Vector Fund Management,,,,,,,,,,,,,,,,,,
9/1/2002,Alta Partners, Axiom Venture Capital, Carl Zeiss Vision, InterWest Partners, Oxford Bioscience Partners, Vector Fund Management,,,,,,,,,,,,,,,,,,,,,
5/8/2002,Intel Capital, Softbank China Venture Capital, SUNeVision, UTStarcom, Inc.,,,,,,,,,,,,,,,,,,,,,,
3/20/2014,IMI Fondi Chiusi, Italian Angels for Growth, Zernike Meta Ventures,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2007,Mohr Davidow Ventures, Northgate Capital,,,,,,,,,,,,,,,,,,,,,,,,,
1/21/2013,Columbia Technology Ventures, Previz Ventures, Runa Capital,,,,,,,,,,,,,,,,,,,,,,,,
3/7/2005,Amadeus Capital Partners, Jerusalem Venture Partners,,,,,,,,,,,,,,,,,,,,,,,,,
11/7/2007,Amadeus Capital Partners, Jerusalem Venture Partners,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/2006,Novo A/S, SEED Capital Denmark,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2013,Scottish Investment Bank's Scottish Seed Fund, Sofinnova Partners,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2007,Novitas Capital, Safeguard Scientifics,,,,,,,,,,,,,,,,,,,,,,,,,
6/27/2007,Accuitive Medical Ventures, Carlyle Group, SV Life Sciences, Versant Ventures,,,,,,,,,,,,,,,,,,,,,,,
2/19/2013,Oregon Angel Fund, Portland Seed Fund, Upstart Labs,,,,,,,,,,,,,,,,,,,,,,,,
9/5/2002,Desert Angels, Solstice Capital, Technology Funding, Tucson Ventures, Village Ventures,,,,,,,,,,,,,,,,,,,,,,
10/20/2003,Solstice Capital, Technology Funding, Valley Ventures, Village Ventures,,,,,,,,,,,,,,,,,,,,,,,
3/1/2001,Advent International, Atlas Venture, Heidelberg Innovation Funds Management, Index Ventures, Schroders, Sofinnova Ventures,,,,,,,,,,,,,,,,,,,,,
3/18/2003,Advent International, Astellas Venture Management, Atlas Venture, Biofrontier Partners, Heidelberg Innovation Funds Management, Index Ventures, Invesco Private Capital, Schroder Ventures, SGAM Private Equity, Sofinnova Ventures,,,,,,,,,,,,,,,,,
8/1/2005,Quester Capital Management, SPARK Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2007,Caledonia Investments, Quester Capital Management, SPARK Ventures,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2010,Caledonia Investments, Seraphim Capital, SPARK Ventures,,,,,,,,,,,,,,,,,,,,,,,,
7/13/2000,ABS Ventures, Apex Venture Partners, Bay Partners, Goldman Sachs, Pilot House Ventures, Rosewood Capital, Storm Ventures, TPG,,,,,,,,,,,,,,,,,,,
7/16/2001,A.G. Edwards and Sons, ABS Ventures, Adams Street Partners, Apex Venture Partners, Bank One, Bay Partners, Dain Rauscher Wessels Equity Capital, Firsthand Capital Management, Healthcare Royalty Partners, Hexagon Investments, J.P. Morgan, Pacesetter Capital Group, Pilot House Ventures, Putnam Investments, Rosewood Capital, Thomas Weisel Global Growth Partners, TPG,,,,,,,,,,
6/1/2004,Chrysalis Ventures, CID Capital, KB Partners, OCA Ventures,,,,,,,,,,,,,,,,,,,,,,,
4/26/2011,Idinvest Partners, Sofinnova Partners,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2009,Idinvest Partners, Sofinnova Partners,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/2011,Fairhaven Capital Partners, GrandBanks Capital,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/2013,Fairhaven Capital Partners, GrandBanks Capital, Softbank Capital,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2005,Enterprise Equity Fund Management (NI), Enterprise Ireland,,,,,,,,,,,,,,,,,,,,,,,,,
2/17/2008,Bank of Scotland, Egis, Enterprise Equity Fund Management (NI),,,,,,,,,,,,,,,,,,,,,,,,
9/12/2006,Cedar Fund, ECI Telecom, Genesis Partners, Momentum Venture Management,,,,,,,,,,,,,,,,,,,,,,,
5/13/2008,Cedar Fund, Genesis Partners, RHO Ventures,,,,,,,,,,,,,,,,,,,,,,,,
8/31/2010,Cedar Fund, Genesis Partners, RHO Ventures,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2010,Enterprise Partners Venture Capital, Skyline Ventures, Versant Ventures,,,,,,,,,,,,,,,,,,,,,,,,
6/30/2011,Enterprise Partners Venture Capital, Kaiser Permanente Ventures, Skyline Ventures, Versant Ventures,,,,,,,,,,,,,,,,,,,,,,,
2/13/2007,Braemar Energy Ventures, Charles River Ventures, RHO Ventures,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2003,Mayfield Fund, Signal Peak Ventures, Worldview Technology Partners,,,,,,,,,,,,,,,,,,,,,,,,
9/21/2004,Mayfield Fund, Signal Peak Ventures, Worldview Technology Partners,,,,,,,,,,,,,,,,,,,,,,,,
7/28/2009,Signal Peak Ventures, Sparxent, Inc.,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2007,Aisling Capital, Intersouth Partners, Teachers' Private Capital,,,,,,,,,,,,,,,,,,,,,,,,
5/14/2009,Aisling Capital, Devon Park Bioventures, Intersouth Partners, Quaker Partners Management, Teachers' Private Capital,,,,,,,,,,,,,,,,,,,,,,
8/13/2010,Aisling Capital, L Capital Partners, Pappas Ventures, Perseus,,,,,,,,,,,,,,,,,,,,,,,
8/13/2010,Aisling Capital, L Capital Partners, Pappas Ventures, Perseus,,,,,,,,,,,,,,,,,,,,,,,
6/15/2009,Aisling Capital, L Capital Partners, MidCap Financial, Pappas Ventures,,,,,,,,,,,,,,,,,,,,,,,
10/17/2008,Aisling Capital, L Capital Partners, Pappas Ventures,,,,,,,,,,,,,,,,,,,,,,,,
9/10/2002,BankInvest, EMBL Ventures, Heidelberg Innovation Funds Management, Technostart,,,,,,,,,,,,,,,,,,,,,,,
12/12/2002,Alta Partners, Applied Genomic Technology Capital Funds, BioVeda Capital, De Novo Ventures, HBM Partners, Renovis, Skyline Ventures, Venrock, Vertex Venture Capital, Yasuda Enterprise Development,,,,,,,,,,,,,,,,,
7/3/2013,Enterprise Ventures, North West Business Finance Limited,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/2011,Delta Ventures, Infinity Group, Oriza Holdings,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2007,KeyNote Ventures, Norwest Venture Partners,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2009,KeyNote Ventures, Norwest Venture Partners,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/2000,Accel Partners, Apax Partners, Bank of America Merrill Lynch, Comdisco, Crosspoint Venture Partners, Dell Ventures, Equity Office Properties Trust, Focus Ventures, Impact Venture Partners, Intel Capital, Merrill Lynch Global Private Equity, New Enterprise Associates, Tangent,,,,,,,,,,,,,,
3/22/2006,Ignition Venture Partners, Intel Capital, Trinity Ventures,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2000,Belle Haven Investments, DFJ Portage Venture Partners, Draper Fisher Jurvetson, Motorola Ventures,,,,,,,,,,,,,,,,,,,,,,,
10/9/2001,DFJ Portage Venture Partners, Draper Fisher Jurvetson, Keystone Ventures, Motorola Ventures, Tribune,,,,,,,,,,,,,,,,,,,,,,
10/15/2005,Axiom Venture Partners, Cross Atlantic Capital Partners, DFJ Portage Venture Partners, Draper Fisher Jurvetson, Motorola Ventures, Nauta Capital,,,,,,,,,,,,,,,,,,,,,
10/23/2002,Baird Capital, Pacific Venture Group, River Cities Capital Funds, Sterling Partners,,,,,,,,,,,,,,,,,,,,,,,
6/22/2005,Baird Capital, Pacific Venture Group, River Cities Capital Funds, RiverVest Ventures, Sterling Partners, Three Arch Partners,,,,,,,,,,,,,,,,,,,,,
10/6/2005,Egan Managed Capital, MassVentures, Trans National Group, Velocity Equity Partners,,,,,,,,,,,,,,,,,,,,,,,
12/3/2001,Corning Capital, Egan Managed Capital, MassVentures, Trans National Group,,,,,,,,,,,,,,,,,,,,,,,
10/27/2004,Aurora Funds, Novak Biddle Venture Partners,,,,,,,,,,,,,,,,,,,,,,,,,
11/16/2007,Aurora Funds, Bain Capital, Sigma Partners,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2009,Aurora Funds, Innovation Ventures, Novak Biddle Venture Partners, S-Group Capital Management,,,,,,,,,,,,,,,,,,,,,,,
4/6/2009,Aurora Funds, Innovation Ventures, Novak Biddle Venture Partners, S-Group Capital Management,,,,,,,,,,,,,,,,,,,,,,,
10/21/2009,Aurora Funds, Fulcrum Financial Partners, Innovation Ventures, Novak Biddle Venture Partners, S-Group Capital Management,,,,,,,,,,,,,,,,,,,,,,
6/13/2005,Key Venture Partners, Polaris Partners, VSP Capital,,,,,,,,,,,,,,,,,,,,,,,,
1/23/2009,Alloy Ventures, Bay Partners, Cheyenne Capital, Glynn Capital Management, Outlook Ventures, Rembrandt Venture Partners, Spinner Asset Management, Xactly Corporation,,,,,,,,,,,,,,,,,,,
5/13/1997,Burr, Egan, Deleage, Commonwealth Capital Ventures, North Bridge Venture Partners, Scripps Ventures,,,,,,,,,,,,,,,,,,,,,
7/31/2009,Fortune Venture Capital, Hunan High Technology Venture Capital, Hunan Huahong Caixin Venture Capital, Hunan Valin Iron & Steel Group Co. Ltd.,,,,,,,,,,,,,,,,,,,,,,,
12/19/2005,Acer, Enspire Capital, Focus Ventures, Harbinger, iD Ventures America, Menlo Ventures, VentureTech Alliance, Walden International,,,,,,,,,,,,,,,,,,,
9/6/2005,Greylock Partners, Pilot House Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2004,Greylock Partners, Pilot House Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
4/24/2006,Bain Capital, Greylock Partners, Pilot House Ventures,,,,,,,,,,,,,,,,,,,,,,,,
1/15/2008,BancBoston Capital - PEP, Masthead Venture Partners, Oak Investment Partners,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2011,ABS Ventures, Masthead Venture Partners, Oak Investment Partners,,,,,,,,,,,,,,,,,,,,,,,,
5/11/2005,BancBoston Capital - PEP, Boston Capital Ventures, Masthead Venture Partners, Oak Investment Partners,,,,,,,,,,,,,,,,,,,,,,,
11/6/2000,ABS Ventures, BancBoston Capital - PEP, Boston Capital Ventures, Kline Hawkes & Co, Kohlberg Kravis Roberts, Seacoast Capital,,,,,,,,,,,,,,,,,,,,,
10/5/2004,Boston Capital Ventures, Masthead Venture Partners, Oak Investment Partners,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2012,Masthead Venture Partners, Oak Investment Partners,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2004,Accel Partners, Mayfield Fund,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/2005,Accel Partners, Invesco Private Capital, Mayfield Fund,,,,,,,,,,,,,,,,,,,,,,,,
4/18/2007,Accel Partners, Invesco Private Capital, Mayfield Fund, Sigma Partners,,,,,,,,,,,,,,,,,,,,,,,
8/17/2011,Accel Partners, Index Ventures, Invesco Private Capital, Mayfield Fund, Sigma West,,,,,,,,,,,,,,,,,,,,,,
5/20/2014,Accel Partners, DOCOMO Capital, Fortinet, Inc., Mayfield Fund, Samsung Venture Investment Corporation, Sigma West,,,,,,,,,,,,,,,,,,,,
5/7/2013,Capricorn Venture Partners, Ducatt NV, LRM Limburg Investment Company,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2011,ff Venture Capital, Lightbank,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2013,Cowboy Ventures, ff Venture Capital, Founder Collective, Lightbank,,,,,,,,,,,,,,,,,,,,,,,
3/1/2013,Cowboy Ventures, ff Venture Capital, Founder Collective, Lightbank, Rothenberg Ventures,,,,,,,,,,,,,,,,,,,,,,
11/21/2013,Cowboy Ventures, ff Venture Capital, Matrix Partners,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2009,DCM, Highland Capital Partners,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2010,DCM, Highland Capital Partners, Mesirow Financial Private Equity,,,,,,,,,,,,,,,,,,,,,,,,
6/25/2012,DCM, Highland Capital Partners, Mesirow Financial Private Equity, Verizon Investment Management Corporation,,,,,,,,,,,,,,,,,,,,,,,
9/17/2012,DCM, Eastven Venture Partners, Highland Capital Partners, Mesirow Financial Private Equity, Verizon Communications, Inc., Wasatch Funds,,,,,,,,,,,,,,,,,,,,
7/1/2005,Advanced Technology Ventures, Hummer Winblad Venture Partners, JK&B Capital, Mohr Davidow Ventures, Symantec Corp,,,,,,,,,,,,,,,,,,,,,,
3/16/2008,Advanced Technology Ventures, Hummer Winblad Venture Partners, JK&B Capital, Mohr Davidow Ventures,,,,,,,,,,,,,,,,,,,,,,,
8/19/2002,Mohr Davidow Ventures, Silicon Valley Bank, Symantec Corp,,,,,,,,,,,,,,,,,,,,,,,,
3/18/2014,FTV Capital, Trustwave, Updata Venture Partners,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2002,Accel Partners, Berkeley Ventures, Sutter Hill Ventures, Technology Crossover Ventures,,,,,,,,,,,,,,,,,,,,,,,
9/1/2005,Accel Partners, Sutter Hill Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2006,Creadev, h2i technologies, Mace Invest, OTC Agregator,,,,,,,,,,,,,,,,,,,,,,,
11/22/2013,Reventon B.V, Zirngast GmbH,,,,,,,,,,,,,,,,,,,,,,,,,
8/11/2011,Aperture Venture Partners, Burrill & Company, Palo Alto Investors, Vivo Ventures,,,,,,,,,,,,,,,,,,,,,,,
2/21/2012,Oxford Finance Corporation, Silicon Valley Bank,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2012,Aperture Venture Partners, BioAdvance Ventures, Burrill & Company, Osage Partners, Palo Alto Investors, Third Point Ventures, Vivo Ventures,,,,,,,,,,,,,,,,,,,,
11/13/2006,Ben Franklin Technology Partners, BioAdvance Ventures, Osage Partners, TDH Private Equity Management Company,,,,,,,,,,,,,,,,,,,,,,,
1/29/2007,Aperture Venture Partners, Essex Woodlands, Investor Growth Capital, Lumira Capital, New Science Ventures,,,,,,,,,,,,,,,,,,,,,,
8/1/1999,ARCH Venture Partners, Cascade Investment LLC, Falcon Technology Partners, GeneChem, Lombard Odier Darier Hentsch, Tredegar Corporation ,,,,,,,,,,,,,,,,,,,,,
6/18/2007,Ampersand Capital Partners, Nexus Medical Partners, Novartis Venture Funds, Pappas Ventures,,,,,,,,,,,,,,,,,,,,,,,
2/7/2008,Ampersand Capital Partners, Nexus Medical Partners, Novartis Venture Funds, Pappas Ventures,,,,,,,,,,,,,,,,,,,,,,,
10/1/2009,Ampersand Capital Partners, Nexus Medical Partners, Novartis Venture Funds, Pappas Ventures,,,,,,,,,,,,,,,,,,,,,,,
4/1/2006,Alco Holdings, Benaroya Venture Capital, Scout Analytics,,,,,,,,,,,,,,,,,,,,,,,,
7/29/2008,Benaroya Venture Capital, iSherpa Capital,,,,,,,,,,,,,,,,,,,,,,,,,
6/26/2007,Benaroya Venture Capital, iSherpa Capital,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/2009,BMC Ventures, Endeavour Vision, Schroder & Co. Bank, VI Partners,,,,,,,,,,,,,,,,,,,,,,,
9/9/2013,BMC Ventures, Endeavour Vision, Schroder & Co. Bank, VI Partners,,,,,,,,,,,,,,,,,,,,,,,
3/1/2010,BMC Ventures, Endeavour Vision, Schroder & Co. Bank, VI Partners,,,,,,,,,,,,,,,,,,,,,,,
6/28/2012,Anterra Capital, Value8,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2009,NGN Capital, OrbiMed Advisors,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2012,Henry Crown and Company, MedImmune Ventures, NGN Capital, OrbiMed Advisors,,,,,,,,,,,,,,,,,,,,,,,
1/23/2002,EPIC Ventures, Forval Creative, Signal Peak Ventures,,,,,,,,,,,,,,,,,,,,,,,,
7/18/2003,Aspen Grove Ventures, East Gate Capital, Signal Peak Ventures,,,,,,,,,,,,,,,,,,,,,,,,
9/20/2012,Cyberonics, Inc.,,,,,,,,,,,,,,,,,,,,,,,,,
6/22/2007,Alta Partners, California Technology Ventures, Cell Genesys, Hamilton BioVentures, Investor Growth Capital, MPM Capital,,,,,,,,,,,,,,,,,,,,,
11/11/2010,Alta Partners, Hamilton BioVentures, Investor Growth Capital, MPM Capital,,,,,,,,,,,,,,,,,,,,,,,
8/4/2004,Alta Partners, California Technology Ventures, Hamilton BioVentures, MPM Capital,,,,,,,,,,,,,,,,,,,,,,,
7/26/2010,Alta Partners, Bpifrance Investissement RŽgions, Daiwa Corporate Investment, EDF Ventures, HealthCap Venture Capital, OrbiMed Advisors, Sofinnova Partners, TVM Capital,,,,,,,,,,,,,,,,,,,
10/21/2010,Institut Regional de Developpement Industriel, IXO Private Equity,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/2005,Alta Partners, Daiwa Corporate Investment, EDF Ventures, HealthCap Venture Capital, Sofinnova Partners,,,,,,,,,,,,,,,,,,,,,,
11/13/2006,Alta Partners, Daiwa Corporate Investment, EDF Ventures, HealthCap Venture Capital, OrbiMed Advisors, Sofinnova Partners, TVM Capital,,,,,,,,,,,,,,,,,,,,
10/12/2012,CHV Ventures, H.I.G. BioVentures, Versant Ventures,,,,,,,,,,,,,,,,,,,,,,,,
9/27/2007,Artal Services, Gimv, H&Q Access Technology Partners, KBC Private Equity, Monsanto Company, Oppenheim Asset Management Services, Oxford Bioscience Partners, QuestMark Partners, The Galleon Group, TowerBrook Capital Partners, Warburg Pincus,,,,,,,,,,,,,,,,
8/23/2005,A. M. Pappas & Associates, Canaan Partners, CDIB BioScience Venture Management, Domain Associates, EGS Healthcare Capital Partners, Frazier Healthcare Ventures, Montreux Equity Partners, New Leaf Venture Partners, OrbiMed Advisors,,,,,,,,,,,,,,,,,,
10/26/2005,MPM Capital, OrbiMed Advisors, Phase4 Ventures,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2007,Braemar Energy Ventures, Excell Partners,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2013,Geisinger Ventures, Novitas Capital, Pittsburgh Life Sciences Greenhouse,,,,,,,,,,,,,,,,,,,,,,,,
6/14/2012,Crowd Fusion, Inc., Fuse Capital, Greycroft Partners,,,,,,,,,,,,,,,,,,,,,,,
4/4/2014,Greycroft Partners, Sigma Prime Ventures, StarVest Partners,,,,,,,,,,,,,,,,,,,,,,,,
9/17/2013,Ignition Venture Partners, Intel Capital, Madrona Venture Group, Northwest Venture Associates, Rally Capital, Seapoint Ventures, SinglePoint, Inc.,,,,,,,,,,,,,,,,,,,
7/16/2007,Dow Chemical Company Pension Fund, Globespan Capital Partners, RRE Ventures, Sigma Partners, Union Carbide Employees' Pension Plan,,,,,,,,,,,,,,,,,,,,,,
5/1/2012,Globespan Capital Partners, RRE Ventures, Sigma Partners,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2007,Index Ventures, Quest Management,,,,,,,,,,,,,,,,,,,,,,,,,
2/6/2008,Boulder Ventures, Centennial Ventures, Hercules Technology Growth Capital, Market Force Information, Inc., Monitor Clipper Partners, Vista Ventures,,,,,,,,,,,,,,,,,,,,
8/31/2005,Darby Overseas Investments, Intel Capital,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2006,Crosspoint Venture Partners, InterWest Partners, Leapfrog Ventures, Outfitter Ventures,,,,,,,,,,,,,,,,,,,,,,,
3/28/2011,Octopus Investments , Pentech Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
11/1/2011,Octopus Investments , Pentech Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2014,NTT Docomo Ventures, Octopus Investments ,,,,,,,,,,,,,,,,,,,,,,,,,
7/22/2008,ABS Ventures, Express Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/2010,Bessemer Venture Partners, Lilly Ventures, Lux Capital Management, Polaris Partners, Venrock,,,,,,,,,,,,,,,,,,,,,,
7/28/2009,Bessemer Venture Partners, Lux Capital Management, Polaris Partners, Venrock,,,,,,,,,,,,,,,,,,,,,,,
5/23/2007,Lux Capital Management, Polaris Partners, Venrock,,,,,,,,,,,,,,,,,,,,,,,,
1/3/2008,Alexandria Real Estate Equities, Bessemer Venture Partners, Lux Capital Management, Polaris Partners, Venrock,,,,,,,,,,,,,,,,,,,,,,
12/15/2011,Bessemer Venture Partners, Central Valley Fund, Lilly Ventures, Lux Capital Management, Polaris Partners, Venrock,,,,,,,,,,,,,,,,,,,,,
11/30/2012,Bessemer Venture Partners, Central Valley Fund, Lilly Ventures, Lux Capital Management, Polaris Partners, Venrock,,,,,,,,,,,,,,,,,,,,,
5/3/2013,Mid Atlantic Bio Angels, North West Business Finance Limited, SPARK Ventures,,,,,,,,,,,,,,,,,,,,,,,,
